X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,gender,age,language,response_numeric,log_rt,m_log_rt,sd_log_rt,reason_removed
12765,33,1,6,69,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,2/15/2019,14:26:00,0.04,M,35,English,1,-3.2188758248682006,NA,NA,bad_rt
12766,33,1,6,70,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,L,banana_neg,N,2/15/2019,14:26:00,0.025,M,35,English,0,-3.6888794541139363,NA,NA,bad_rt
12767,33,1,6,71,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,R,cat_pos,N,2/15/2019,14:26:00,0.0250000000000009,M,35,English,0,-3.6888794541139003,NA,NA,bad_rt
12768,33,1,6,72,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,R,cup_pos,N,2/15/2019,14:26:00,0.181000000000001,M,35,English,0,-1.7092582477163059,NA,NA,bad_rt
12769,33,1,6,73,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,L,bicycle_neg,N,2/15/2019,14:26:00,0.114,M,35,English,0,-2.1715568305876416,NA,NA,bad_rt
12770,33,1,6,74,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,2/15/2019,14:26:00,0.0279999999999973,M,35,English,1,-3.5755507688070294,NA,NA,bad_rt
12771,33,1,6,75,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,L,cat_neg,N,2/15/2019,14:26:00,0.042,M,35,English,0,-3.170085660698769,NA,NA,bad_rt
12772,33,1,6,76,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,R,flower_pos,N,2/15/2019,14:26:00,0.11600000000000099,M,35,English,0,-2.154165087875764,NA,NA,bad_rt
12773,33,1,6,77,car_neg,car_neg,car_pos,negation,negative,target,distractor,R,car_pos,N,2/15/2019,14:26:00,0.052999999999999506,M,35,English,0,-2.9374633654300246,NA,NA,bad_rt
12774,33,1,6,78,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,R,cup_neg,N,2/15/2019,14:26:00,0.075,M,35,English,0,-2.5902671654458267,NA,NA,bad_rt
12775,33,1,6,79,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,R,banana_pos,N,2/15/2019,14:26:00,0.010000000000001,M,35,English,0,-4.605170185987991,NA,NA,bad_rt
12776,33,1,6,80,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,2/15/2019,14:26:00,0.0569999999999977,M,35,English,1,-2.8647040111476274,NA,NA,bad_rt
12777,33,1,6,81,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,L,cookie_pos,N,2/15/2019,14:26:00,0.0560000000000005,M,35,English,0,-2.8824035882469787,NA,NA,bad_rt
12778,33,1,6,82,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,L,bird_neg,N,2/15/2019,14:26:00,0.192,M,35,English,0,-1.6502599069543555,NA,NA,bad_rt
12779,33,1,6,83,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,2/15/2019,14:26:00,0.137,M,35,English,1,-1.987774353154012,NA,NA,bad_rt
12780,33,1,6,84,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,R,apple_pos,N,2/15/2019,14:26:00,0.0549999999999978,M,35,English,0,-2.900422093749706,NA,NA,bad_rt
12781,33,1,6,85,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,L,teddybear_neg,N,2/15/2019,14:26:00,0.038,M,35,English,0,-3.270169119255751,NA,NA,bad_rt
12782,33,1,6,86,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,2/15/2019,14:26:00,0.0240000000000005,M,35,English,1,-3.7297014486341706,NA,NA,bad_rt
12783,33,1,6,87,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,2/15/2019,14:26:00,0.045,M,35,English,1,-3.101092789211817,NA,NA,bad_rt
12784,33,1,6,88,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,L,bicycle_neg,N,2/15/2019,14:26:00,0.09,M,35,English,0,-2.4079456086518722,NA,NA,bad_rt
12785,33,1,6,89,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,2/15/2019,14:26:00,0.101,M,35,English,1,-2.2926347621408776,NA,NA,bad_rt
12786,33,1,6,90,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,2/15/2019,14:26:00,0.00200000000000085,M,35,English,1,-6.214608098421767,NA,NA,bad_rt
12787,33,1,6,91,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,L,lamp_neg,N,2/15/2019,14:26:00,0.029,M,35,English,0,-3.540459448995663,NA,NA,bad_rt
12788,33,1,6,92,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,R,cookie_neg,N,2/15/2019,14:26:00,0.093,M,35,English,0,-2.375155785828881,NA,NA,bad_rt
12789,33,1,6,93,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,2/15/2019,14:26:00,0.014000000000001,M,35,English,1,-4.268697949366807,NA,NA,bad_rt
12790,33,1,6,94,cup_pos,cup_neg,cup_pos,negation,positive,distractor,target,R,cup_pos,Y,2/15/2019,14:26:00,0.117,M,35,English,1,-2.145581344184381,NA,NA,bad_rt
12791,33,1,6,95,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,L,bird_neg,N,2/15/2019,14:26:00,0.112,M,35,English,0,-2.1892564076870427,NA,NA,bad_rt
12792,33,1,6,96,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,R,dog_pos,N,2/15/2019,14:26:00,0.113,M,35,English,0,-2.1803674602697964,NA,NA,bad_rt
12793,33,1,6,97,car_neg,car_neg,car_pos,negation,negative,target,distractor,R,car_pos,N,2/15/2019,14:26:00,0.0639999999999995,M,35,English,0,-2.748872195622473,NA,NA,bad_rt
12794,33,1,6,98,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,2/15/2019,14:26:00,0.172,M,35,English,1,-1.760260802168684,NA,NA,bad_rt
12795,33,1,6,99,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,R,cup_pos,N,2/15/2019,14:26:00,0.0710000000000007,M,35,English,0,-2.6450754019408116,NA,NA,bad_rt
12796,33,1,6,100,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,L,apple_pos,N,2/15/2019,14:26:00,0.11399999999999799,M,35,English,0,-2.1715568305876594,NA,NA,bad_rt
12797,33,1,6,101,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,L,bicycle_pos,N,2/15/2019,14:26:00,0.164000000000001,M,35,English,0,-1.8078888511579325,NA,NA,bad_rt
12798,33,1,6,102,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,L,cookie_pos,Y,2/15/2019,14:26:00,0.043,M,35,English,1,-3.146555163288575,NA,NA,bad_rt
12799,33,1,6,103,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,R,cat_pos,N,2/15/2019,14:26:00,0.132000000000001,M,35,English,0,-2.0249533563957587,NA,NA,bad_rt
12800,33,1,6,104,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,R,lamp_pos,N,2/15/2019,14:26:00,0.11599999999999701,M,35,English,0,-2.154165087875798,NA,NA,bad_rt
12801,33,1,6,105,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,2/15/2019,14:26:00,0.125,M,35,English,1,-2.0794415416798357,NA,NA,bad_rt
12802,33,1,6,106,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,R,flower_neg,N,2/15/2019,14:26:00,0.034,M,35,English,0,-3.3813947543659757,NA,NA,bad_rt
12803,33,1,6,107,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,R,dog_neg,Y,2/15/2019,14:26:00,0.016,M,35,English,1,-4.135166556742356,NA,NA,bad_rt
12804,33,1,6,108,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,2/15/2019,14:26:00,0.118,M,35,English,1,-2.137070654516472,NA,NA,bad_rt
12805,33,1,6,109,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,2/15/2019,14:26:00,0.053,M,35,English,1,-2.9374633654300153,NA,NA,bad_rt
12806,33,1,6,110,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,L,cat_pos,N,2/15/2019,14:26:00,0.0390000000000009,M,35,English,0,-3.2441936328524674,NA,NA,bad_rt
12807,33,1,6,111,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,2/15/2019,14:26:00,0.097,M,35,English,1,-2.333044300478754,NA,NA,bad_rt
12808,33,1,6,112,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,L,cookie_neg,N,2/15/2019,14:26:00,0.06,M,35,English,0,-2.8134107167600364,NA,NA,bad_rt
12809,33,1,6,113,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,L,bicycle_pos,N,2/15/2019,14:26:00,0.07600000000000079,M,35,English,0,-2.5770219386957955,NA,NA,bad_rt
12810,33,1,6,114,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,L,lamp_pos,N,2/15/2019,14:26:00,0.100999999999997,M,35,English,0,-2.2926347621409073,NA,NA,bad_rt
12811,33,1,6,115,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,R,apple_pos,N,2/15/2019,14:26:00,0.0369999999999978,M,35,English,0,-3.296837366337972,NA,NA,bad_rt
12812,33,1,6,116,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,R,dog_neg,Y,2/15/2019,14:26:00,0.029,M,35,English,1,-3.540459448995663,NA,NA,bad_rt
12813,33,1,6,117,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,2/15/2019,14:26:00,0.036,M,35,English,1,-3.3242363405260273,NA,NA,bad_rt
12814,33,1,6,118,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,2/15/2019,14:26:00,0.050000000000000495,M,35,English,1,-2.995732273553981,NA,NA,bad_rt
12815,33,1,6,119,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,R,teddybear_neg,N,2/15/2019,14:26:00,0.009,M,35,English,0,-4.710530701645918,NA,NA,bad_rt
12816,33,1,6,120,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,2/15/2019,14:26:00,0.008,M,35,English,1,-4.8283137373023015,NA,NA,bad_rt
12818,33,1,6,2,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,R,cup_foil,N,2/15/2019,14:26:00,0.191,M,35,English,0,-1.6554818509355071,NA,NA,bad_rt
12819,33,1,6,3,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,2/15/2019,14:26:00,0.143,M,35,English,1,-1.9449106487222299,NA,NA,bad_rt
12820,33,1,6,4,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,R,cat_foil,N,2/15/2019,14:26:00,0.084,M,35,English,0,-2.4769384801388235,NA,NA,bad_rt
12821,33,1,6,5,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,2/15/2019,14:26:00,0.116,M,35,English,1,-2.1541650878757723,NA,NA,bad_rt
12822,33,1,6,6,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,L,teddybear_control,N,2/15/2019,14:26:00,0.153,M,35,English,0,-1.8773173575897015,NA,NA,bad_rt
12823,33,1,6,7,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,2/15/2019,14:26:00,0.139,M,35,English,1,-1.973281345851445,NA,NA,bad_rt
12824,33,1,6,8,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,2/15/2019,14:26:00,0.035,M,35,English,1,-3.3524072174927233,NA,NA,bad_rt
12825,33,1,6,9,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,R,lamp_foil,N,2/15/2019,14:26:00,0.116,M,35,English,0,-2.1541650878757723,NA,NA,bad_rt
12826,33,1,6,10,car_implic,car_implic,car_control,implicature,implicature,target,distractor,R,car_control,N,2/15/2019,14:26:00,0.034,M,35,English,0,-3.3813947543659757,NA,NA,bad_rt
12827,33,1,6,11,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,L,flower_control,N,2/15/2019,14:26:00,0.144,M,35,English,0,-1.9379419794061366,NA,NA,bad_rt
12828,33,1,6,12,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,R,bird_control,N,2/15/2019,14:26:00,0.174,M,35,English,0,-1.7486999797676082,NA,NA,bad_rt
12829,33,1,6,13,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,R,bicycle_control,N,2/15/2019,14:26:00,0.011,M,35,English,0,-4.509860006183766,NA,NA,bad_rt
12830,33,1,6,14,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,R,dog_control,N,2/15/2019,14:26:00,0.094,M,35,English,0,-2.364460496712133,NA,NA,bad_rt
12831,33,1,6,15,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,R,flower_implic,Y,2/15/2019,14:26:00,0.042,M,35,English,1,-3.170085660698769,NA,NA,bad_rt
12832,33,1,6,16,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,L,bird_control,N,2/15/2019,14:26:00,0.012,M,35,English,0,-4.422848629194137,NA,NA,bad_rt
12833,33,1,6,17,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,R,cat_implic,Y,2/15/2019,14:26:00,0.138,M,35,English,1,-1.9805015938249322,NA,NA,bad_rt
12834,33,1,6,18,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,R,cookie_control,N,2/15/2019,14:26:00,0.087,M,35,English,0,-2.4418471603275536,NA,NA,bad_rt
12835,33,1,6,19,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,2/15/2019,14:26:00,0.06,M,35,English,1,-2.8134107167600364,NA,NA,bad_rt
12836,33,1,6,20,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,2/15/2019,14:26:00,0.04,M,35,English,1,-3.2188758248682006,NA,NA,bad_rt
12837,33,1,6,21,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,2/15/2019,14:26:00,0.02,M,35,English,1,-3.912023005428146,NA,NA,bad_rt
12838,33,1,6,22,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,R,car_foil,N,2/15/2019,14:26:00,0.083,M,35,English,0,-2.488914671185539,NA,NA,bad_rt
12839,33,1,6,23,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,R,cup_foil,N,2/15/2019,14:26:00,0.068,M,35,English,0,-2.6882475738060303,NA,NA,bad_rt
12840,33,1,6,24,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,2/15/2019,14:26:00,0.047,M,35,English,1,-3.0576076772720784,NA,NA,bad_rt
12841,33,1,6,25,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,2/15/2019,14:26:00,0.096,M,35,English,1,-2.3434070875143007,NA,NA,bad_rt
12842,33,1,6,26,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,R,banana_foil,N,2/15/2019,14:26:00,0.051,M,35,English,0,-2.9759296462578115,NA,NA,bad_rt
12843,33,1,6,27,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,L,apple_implic,Y,2/15/2019,14:26:00,0.119,M,35,English,1,-2.1286317858706076,NA,NA,bad_rt
12844,33,1,6,28,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,R,cat_implic,Y,2/15/2019,14:26:00,0.164,M,35,English,1,-1.8078888511579385,NA,NA,bad_rt
12845,33,1,6,29,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,R,flower_implic,Y,2/15/2019,14:26:00,0.097,M,35,English,1,-2.333044300478754,NA,NA,bad_rt
12846,33,1,6,30,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,R,teddybear_foil,N,2/15/2019,14:26:00,0.007,M,35,English,0,-4.961845129926823,NA,NA,bad_rt
12847,33,1,6,31,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,R,bicycle_foil,N,2/15/2019,14:26:00,0.027,M,35,English,0,-3.611918412977808,NA,NA,bad_rt
12848,33,1,6,32,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,R,cup_control,Y,2/15/2019,14:26:00,0.027,M,35,English,1,-3.611918412977808,NA,NA,bad_rt
12849,33,1,6,33,car_implic,car_implic,car_control,implicature,implicature,target,distractor,R,car_control,N,2/15/2019,14:26:00,0.055,M,35,English,0,-2.900422093749666,NA,NA,bad_rt
12850,33,1,6,34,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,R,cookie_implic,Y,2/15/2019,14:26:00,0.052,M,35,English,1,-2.9565115604007097,NA,NA,bad_rt
12851,33,1,6,35,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,2/15/2019,14:26:00,0.077,M,35,English,1,-2.563949857128453,NA,NA,bad_rt
12852,33,1,6,36,dog_control,dog_control,dog_foil,implicature,unambiguous,target,distractor,R,dog_foil,N,2/15/2019,14:26:00,0.018,M,35,English,0,-4.017383521085972,NA,NA,bad_rt
12853,33,1,6,37,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,R,cookie_implic,Y,2/15/2019,14:26:00,0.014,M,35,English,1,-4.268697949366879,NA,NA,bad_rt
12854,33,1,6,38,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,2/15/2019,14:26:00,0.072,M,35,English,1,-2.631089159966082,NA,NA,bad_rt
12855,33,1,6,39,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,2/15/2019,14:26:00,0.055,M,35,English,1,-2.900422093749666,NA,NA,bad_rt
12856,33,1,6,40,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,R,lamp_control,N,2/15/2019,14:26:00,0.048,M,35,English,0,-3.036554268074246,NA,NA,bad_rt
12857,33,1,6,41,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,R,car_foil,N,2/15/2019,14:26:00,0.07,M,35,English,0,-2.659260036932778,NA,NA,bad_rt
12858,33,1,6,42,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,R,cat_foil,N,2/15/2019,14:26:00,0.088,M,35,English,0,-2.430418464503931,NA,NA,bad_rt
12859,33,1,6,43,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,L,flower_foil,N,2/15/2019,14:26:00,0.03,M,35,English,0,-3.506557897319982,NA,NA,bad_rt
12860,33,1,6,44,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,2/15/2019,14:26:00,0.086,M,35,English,1,-2.4534079827286295,NA,NA,bad_rt
12861,33,1,6,45,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,2/15/2019,14:26:00,0.15,M,35,English,1,-1.8971199848858813,NA,NA,bad_rt
12862,33,1,6,46,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,R,cup_control,Y,2/15/2019,14:26:00,0.138,M,35,English,1,-1.9805015938249322,NA,NA,bad_rt
12863,33,1,6,47,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,L,dog_control,N,2/15/2019,14:26:00,0.063,M,35,English,0,-2.7646205525906042,NA,NA,bad_rt
12864,33,1,6,48,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,2/15/2019,14:26:00,0.105,M,35,English,1,-2.2537949288246137,NA,NA,bad_rt
12865,33,1,6,49,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,2/15/2019,14:26:00,0.11,M,35,English,1,-2.2072749131897207,NA,NA,bad_rt
12866,33,1,6,50,car_implic,car_control,car_implic,implicature,implicature,distractor,target,R,car_implic,Y,2/15/2019,14:26:00,0.078,M,35,English,1,-2.551046452292545,NA,NA,bad_rt
12867,33,1,6,51,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,R,flower_control,N,2/15/2019,14:26:00,0.106,M,35,English,0,-2.24431618487007,NA,NA,bad_rt
12868,33,1,6,52,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,R,banana_control,N,2/15/2019,14:26:00,0.022,M,35,English,0,-3.816712825623821,NA,NA,bad_rt
12869,33,1,6,53,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,L,cookie_foil,N,2/15/2019,14:26:00,0.073,M,35,English,0,-2.617295837833746,NA,NA,bad_rt
12871,33,1,6,55,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,2/15/2019,14:26:00,0.041,M,35,English,1,-3.1941832122778293,NA,NA,bad_rt
12872,33,1,6,56,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,L,bird_foil,N,2/15/2019,14:26:00,0.016,M,35,English,0,-4.135166556742356,NA,NA,bad_rt
12873,33,1,6,57,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,L,teddybear_control,Y,2/15/2019,14:26:00,0.079,M,35,English,1,-2.5383074265151158,NA,NA,bad_rt
12874,33,1,6,58,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,L,cup_control,N,2/15/2019,14:26:00,0.089,M,35,English,0,-2.419118909249997,NA,NA,bad_rt
12875,33,1,6,59,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,2/15/2019,14:26:00,0.134,M,35,English,1,-2.0099154790312257,NA,NA,bad_rt
12876,33,1,6,60,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,R,cat_control,N,2/15/2019,14:26:00,0.028,M,35,English,0,-3.575550768806933,NA,NA,bad_rt
12877,33,1,6,61,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,R,flower_control,Y,2/15/2019,14:26:00,0.053,M,35,English,1,-2.9374633654300153,NA,NA,bad_rt
12878,33,1,6,62,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,2/15/2019,14:26:00,0.016,M,35,English,1,-4.135166556742356,NA,NA,bad_rt
12879,33,1,6,63,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,L,cat_control,Y,2/15/2019,14:26:00,0.087,M,35,English,1,-2.4418471603275536,NA,NA,bad_rt
12880,33,1,6,64,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,L,apple_implic,Y,2/15/2019,14:26:00,0.1,M,35,English,1,-2.3025850929940455,NA,NA,bad_rt
