X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,response_numeric,log_rt,m_log_rt,sd_log_rt
12503,31,1,3,103,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,11:21:00,0.563,1,-0.5744756508424468,-0.23752603141136527,0.3746167648693195
12504,31,1,3,104,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,11:21:00,0.42,1,-0.8675005677047231,-0.23752603141136527,0.3746167648693195
12505,31,1,3,105,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,11:21:00,0.445,1,-0.8096809968158968,-0.23752603141136527,0.3746167648693195
12506,31,1,3,106,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,11:21:00,0.642,1,-0.44316697529217586,-0.23752603141136527,0.3746167648693195
12507,31,1,3,107,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,11:21:00,0.523,1,-0.6481738149172142,-0.23752603141136527,0.3746167648693195
12508,31,1,3,108,lamp_inhib,lamp_inhib,lamp_pos,inhibition,inhib,target,distractor,L,lamp_inhib,Y,7/24/2015,11:21:00,0.611,1,-0.49265831981054176,-0.23752603141136527,0.3746167648693195
12509,31,1,3,109,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,11:21:00,0.453,1,-0.791863153499103,-0.23752603141136527,0.3746167648693195
12510,31,1,3,110,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/24/2015,11:21:00,0.559,1,-0.5816058058270378,-0.23752603141136527,0.3746167648693195
12511,31,1,3,111,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,11:21:00,0.423,1,-0.8603830999358592,-0.23752603141136527,0.3746167648693195
12512,31,1,3,112,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,11:21:00,0.398,1,-0.9213032736976993,-0.23752603141136527,0.3746167648693195
12513,31,1,3,113,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/24/2015,11:21:00,0.576,1,-0.5516476182862459,-0.23752603141136527,0.3746167648693195
12514,31,1,3,114,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,11:21:00,0.444,1,-0.8119307165499123,-0.23752603141136527,0.3746167648693195
12515,31,1,3,115,cat_inhib,cat_inhib,cat_pos,inhibition,inhib,target,distractor,L,cat_inhib,Y,7/24/2015,11:21:00,0.505,1,-0.6831968497067772,-0.23752603141136527,0.3746167648693195
12516,31,1,3,116,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,11:21:00,0.669,1,-0.4019712188539085,-0.23752603141136527,0.3746167648693195
12517,31,1,3,117,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,11:21:00,0.422,1,-0.8627499649461253,-0.23752603141136527,0.3746167648693195
12518,31,1,3,118,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/24/2015,11:21:00,0.488,1,-0.7174398731289899,-0.23752603141136527,0.3746167648693195
12519,31,1,3,119,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,11:21:00,0.394,1,-0.9314043696842031,-0.23752603141136527,0.3746167648693195
12520,31,1,3,120,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/24/2015,11:21:00,0.391,1,-0.9390477189967712,-0.23752603141136527,0.3746167648693195
12521,31,1,3,121,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,11:21:00,0.454,1,-0.789658080940789,-0.23752603141136527,0.3746167648693195
12522,31,1,3,122,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,7/24/2015,11:21:00,0.553,1,-0.5923972774598022,-0.23752603141136527,0.3746167648693195
12523,31,1,3,123,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/24/2015,11:21:00,0.558,1,-0.583396316600826,-0.23752603141136527,0.3746167648693195
12524,31,1,3,124,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/24/2015,11:21:00,0.37,1,-0.9942522733438669,-0.23752603141136527,0.3746167648693195
12525,31,1,3,125,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/24/2015,11:21:00,0.836,1,-0.17912666589743548,-0.23752603141136527,0.3746167648693195
12526,31,1,3,126,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/24/2015,11:21:00,0.414,1,-0.8818893051568227,-0.23752603141136527,0.3746167648693195
12527,31,1,3,127,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/24/2015,11:21:00,0.358,1,-1.0272222925814367,-0.23752603141136527,0.3746167648693195
12528,31,1,3,128,flower_inhib,flower_pos,flower_inhib,inhibition,inhib,distractor,target,L,flower_pos,N,7/24/2015,11:21:00,0.419,0,-0.8698843590599994,-0.23752603141136527,0.3746167648693195
12529,31,1,3,129,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.703,1,-0.3523983871714722,-0.23752603141136527,0.3746167648693195
12530,31,1,3,130,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.384,1,-0.9571127263944101,-0.23752603141136527,0.3746167648693195
12531,31,1,3,131,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,11:21:00,0.406,1,-0.9014021193804044,-0.23752603141136527,0.3746167648693195
12532,31,1,3,132,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.373,1,-0.9861768593383216,-0.23752603141136527,0.3746167648693195
12533,31,1,3,133,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,11:21:00,0.434,1,-0.8347107448817322,-0.23752603141136527,0.3746167648693195
12534,31,1,3,135,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/24/2015,11:21:00,0.877,1,-0.13124828660995402,-0.23752603141136527,0.3746167648693195
12535,31,1,3,136,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/24/2015,11:21:00,0.343,1,-1.0700248318161971,-0.23752603141136527,0.3746167648693195
12536,31,1,3,134,apple_inhib,apple_pos,apple_inhib,inhibition,inhib,distractor,target,R,apple_inhib,Y,7/24/2015,11:21:00,0.631,1,-0.4604494164409239,-0.23752603141136527,0.3746167648693195
12537,31,1,3,137,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/24/2015,11:21:00,0.351,1,-1.0469690555162714,-0.23752603141136527,0.3746167648693195
12538,31,1,3,138,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/24/2015,11:21:00,0.448,1,-0.8029620465671519,-0.23752603141136527,0.3746167648693195
12539,31,1,3,139,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/24/2015,11:21:00,0.485,1,-0.7236063880446539,-0.23752603141136527,0.3746167648693195
12540,31,1,3,140,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/24/2015,11:21:00,0.624,1,-0.47160491061270937,-0.23752603141136527,0.3746167648693195
12541,31,1,3,141,dog_inhib,dog_pos,dog_inhib,inhibition,inhib,distractor,target,R,dog_inhib,Y,7/24/2015,11:21:00,0.616,1,-0.4845083154486173,-0.23752603141136527,0.3746167648693195
12542,31,1,3,142,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.671,1,-0.3989861420104552,-0.23752603141136527,0.3746167648693195
12543,31,1,3,143,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.452,1,-0.7940730991499059,-0.23752603141136527,0.3746167648693195
12544,31,1,3,144,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,11:21:00,0.43,1,-0.843970070294529,-0.23752603141136527,0.3746167648693195
12545,31,1,3,145,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.527,1,-0.6405547304407747,-0.23752603141136527,0.3746167648693195
12546,31,1,3,146,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,11:21:00,0.427,1,-0.8509712657535126,-0.23752603141136527,0.3746167648693195
12547,31,1,3,147,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.601,1,-0.5091603444469295,-0.23752603141136527,0.3746167648693195
12548,31,1,3,148,bird_inhib,bird_inhib,bird_pos,inhibition,inhib,target,distractor,L,bird_inhib,Y,7/24/2015,11:21:00,0.58,1,-0.5447271754416722,-0.23752603141136527,0.3746167648693195
12549,31,1,3,149,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,11:21:00,0.615,1,-0.4861330111756192,-0.23752603141136527,0.3746167648693195
12550,31,1,3,150,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,11:21:00,0.393,1,-0.9339456671128757,-0.23752603141136527,0.3746167648693195
12551,31,1,3,151,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,11:21:00,0.337,1,-1.0876723486297752,-0.23752603141136527,0.3746167648693195
12552,31,1,3,152,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/24/2015,11:21:00,0.433,1,-0.8370175509796473,-0.23752603141136527,0.3746167648693195
12553,31,1,3,153,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,11:21:00,0.356,1,-1.0328245481301066,-0.23752603141136527,0.3746167648693195
12554,31,1,3,154,car_inhib,car_inhib,car_pos,inhibition,inhib,target,distractor,L,car_inhib,Y,7/24/2015,11:21:00,0.67,1,-0.40047756659712525,-0.23752603141136527,0.3746167648693195
12555,31,1,3,1,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,7/24/2015,11:21:00,1.216,1,0.19556678354397525,-0.23752603141136527,0.3746167648693195
12556,31,1,3,2,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,R,cup_control,Y,7/24/2015,11:21:00,0.692,1,-0.36816932336446756,-0.23752603141136527,0.3746167648693195
12557,31,1,3,3,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,7/24/2015,11:21:00,0.753,1,-0.2836900511822435,-0.23752603141136527,0.3746167648693195
12558,31,1,3,4,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,L,cat_control,Y,7/24/2015,11:21:00,0.587,1,-0.5327304591540407,-0.23752603141136527,0.3746167648693195
12559,31,1,3,5,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,7/24/2015,11:21:00,1.097,1,0.09257918129309317,-0.23752603141136527,0.3746167648693195
12560,31,1,3,6,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,7/24/2015,11:21:00,1.516,1,0.41607528722017995,-0.23752603141136527,0.3746167648693195
12561,31,1,3,7,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,7/24/2015,11:21:00,1.088,1,0.08434114843375096,-0.23752603141136527,0.3746167648693195
12562,31,1,3,8,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,7/24/2015,11:21:00,0.916,1,-0.08773891430800675,-0.23752603141136527,0.3746167648693195
12563,31,1,3,9,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,7/24/2015,11:21:00,0.877,1,-0.13124828660995402,-0.23752603141136527,0.3746167648693195
12564,31,1,3,10,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,7/24/2015,11:21:00,0.743,1,-0.2970592342643779,-0.23752603141136527,0.3746167648693195
12565,31,1,3,11,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,R,flower_control,Y,7/24/2015,11:21:00,0.908,1,-0.09651090038084373,-0.23752603141136527,0.3746167648693195
12566,31,1,3,12,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,7/24/2015,11:21:00,0.708,1,-0.34531118528841737,-0.23752603141136527,0.3746167648693195
12567,31,1,3,13,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,7/24/2015,11:21:00,0.862,1,-0.14850000831844395,-0.23752603141136527,0.3746167648693195
12568,31,1,3,14,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,7/24/2015,11:21:00,0.788,1,-0.2382571891242579,-0.23752603141136527,0.3746167648693195
12569,31,1,3,15,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,7/24/2015,11:21:00,0.859,1,-0.1519863569978817,-0.23752603141136527,0.3746167648693195
12570,31,1,3,16,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,R,bird_implic,Y,7/24/2015,11:21:00,0.735,1,-0.3078847797693004,-0.23752603141136527,0.3746167648693195
12571,31,1,3,17,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,7/24/2015,11:21:00,0.718,1,-0.33128570993391293,-0.23752603141136527,0.3746167648693195
12572,31,1,3,18,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,7/24/2015,11:21:00,0.721,1,-0.327116141697188,-0.23752603141136527,0.3746167648693195
12573,31,1,3,19,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,7/24/2015,11:21:00,0.961,1,-0.0397808700118446,-0.23752603141136527,0.3746167648693195
12574,31,1,3,20,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,7/24/2015,11:21:00,0.773,1,-0.25747623039471507,-0.23752603141136527,0.3746167648693195
12575,31,1,3,21,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,7/24/2015,11:21:00,0.743,1,-0.2970592342643779,-0.23752603141136527,0.3746167648693195
12576,31,1,3,22,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,7/24/2015,11:21:00,0.779,1,-0.24974423311138874,-0.23752603141136527,0.3746167648693195
12577,31,1,3,23,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,R,cup_control,Y,7/24/2015,11:21:00,0.67,1,-0.40047756659712525,-0.23752603141136527,0.3746167648693195
12578,31,1,3,24,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,L,teddybear_control,N,7/24/2015,11:21:00,1.063,0,0.06109509935981083,-0.23752603141136527,0.3746167648693195
12579,31,1,3,25,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,7/24/2015,11:21:00,0.892,1,-0.11428914640212766,-0.23752603141136527,0.3746167648693195
12580,31,1,3,26,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,R,banana_implic,Y,7/24/2015,11:21:00,0.716,1,-0.3340751120214915,-0.23752603141136527,0.3746167648693195
12581,31,1,3,27,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,7/24/2015,11:21:00,0.821,1,-0.1972321695297089,-0.23752603141136527,0.3746167648693195
12582,31,1,3,28,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,7/24/2015,11:21:00,0.796,1,-0.22815609313775398,-0.23752603141136527,0.3746167648693195
12583,31,1,3,29,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,7/24/2015,11:21:00,0.722,1,-0.32573014008931084,-0.23752603141136527,0.3746167648693195
12584,31,1,3,30,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,L,teddybear_control,Y,7/24/2015,11:21:00,0.938,1,-0.06400532997591243,-0.23752603141136527,0.3746167648693195
12585,31,1,3,31,bicycle_control,bicycle_foil,bicycle_control,implicature,unambiguous,distractor,target,R,bicycle_control,Y,7/24/2015,11:21:00,0.738,1,-0.30381145438166457,-0.23752603141136527,0.3746167648693195
12586,31,1,3,32,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,7/24/2015,11:21:00,0.592,1,-0.5242486440981314,-0.23752603141136527,0.3746167648693195
12587,31,1,3,33,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,7/24/2015,11:21:00,0.793,1,-0.23193205734728903,-0.23752603141136527,0.3746167648693195
12588,31,1,3,34,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,7/24/2015,11:21:00,0.814,1,-0.20579491297959682,-0.23752603141136527,0.3746167648693195
12589,31,1,3,35,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,7/24/2015,11:21:00,0.766,1,-0.26657310924154576,-0.23752603141136527,0.3746167648693195
12590,31,1,3,36,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,R,dog_control,Y,7/24/2015,11:21:00,0.811,1,-0.20948722486672405,-0.23752603141136527,0.3746167648693195
12591,31,1,3,37,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,R,cookie_implic,Y,7/24/2015,11:21:00,0.811,1,-0.20948722486672405,-0.23752603141136527,0.3746167648693195
12592,31,1,3,38,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,7/24/2015,11:21:00,0.984,1,-0.016129381929883644,-0.23752603141136527,0.3746167648693195
12593,31,1,3,39,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,R,banana_implic,Y,7/24/2015,11:21:00,0.746,1,-0.2930296787783762,-0.23752603141136527,0.3746167648693195
12594,31,1,3,40,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,L,lamp_foil,N,7/24/2015,11:21:00,0.696,0,-0.3624056186477175,-0.23752603141136527,0.3746167648693195
12595,31,1,3,41,car_implic,car_control,car_implic,implicature,implicature,distractor,target,L,car_control,N,7/24/2015,11:21:00,0.741,0,-0.2997546536860502,-0.23752603141136527,0.3746167648693195
12596,31,1,3,42,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,R,cat_implic,Y,7/24/2015,11:21:00,0.685,1,-0.3783364407199117,-0.23752603141136527,0.3746167648693195
12597,31,1,3,43,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,R,flower_control,Y,7/24/2015,11:21:00,0.669,1,-0.4019712188539085,-0.23752603141136527,0.3746167648693195
12598,31,1,3,44,bicycle_control,bicycle_foil,bicycle_control,implicature,unambiguous,distractor,target,R,bicycle_control,Y,7/24/2015,11:21:00,0.852,1,-0.16016875215282134,-0.23752603141136527,0.3746167648693195
12599,31,1,3,45,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,R,teddybear_implic,Y,7/24/2015,11:21:00,0.838,1,-0.17673717850005405,-0.23752603141136527,0.3746167648693195
12600,31,1,3,46,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,L,cup_implic,Y,7/24/2015,11:21:00,0.79,1,-0.23572233352106983,-0.23752603141136527,0.3746167648693195
12601,31,1,3,47,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,7/24/2015,11:21:00,0.939,1,-0.0629397997738742,-0.23752603141136527,0.3746167648693195
12602,31,1,3,48,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,7/24/2015,11:21:00,0.804,1,-0.21815600980317063,-0.23752603141136527,0.3746167648693195
12603,31,1,3,51,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,7/24/2015,11:21:00,0.701,1,-0.355247391947547,-0.23752603141136527,0.3746167648693195
12604,31,1,3,50,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,7/24/2015,11:21:00,0.633,1,-0.45728485683796083,-0.23752603141136527,0.3746167648693195
12605,31,1,3,49,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,7/24/2015,11:21:00,0.721,1,-0.327116141697188,-0.23752603141136527,0.3746167648693195
12606,31,1,3,52,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,R,banana_implic,Y,7/24/2015,11:21:00,0.599,1,-0.5124936808666878,-0.23752603141136527,0.3746167648693195
12607,31,1,3,54,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,R,dog_control,Y,7/24/2015,11:21:00,0.809,1,-0.2119563619236453,-0.23752603141136527,0.3746167648693195
