X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,age,agegroup,gender,english,response_numeric,log_rt,m_log_rt,sd_log_rt
7569,111915_3,1,5,68,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,11/19/2015,14:15:00,0.812,5.36,5,F,100,1,-0.20825493882045903,0.34839901594443556,0.5220063149724423
7570,111915_3,1,5,24,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/19/2015,14:15:00,1.221,5.36,5,F,100,1,0.1996701951285677,0.34839901594443556,0.5220063149724423
7571,111915_3,1,5,5,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,11/19/2015,14:15:00,1.511,5.36,5,F,100,1,0.41277168329060243,0.34839901594443556,0.5220063149724423
7572,111915_3,1,5,25,teddybear_inhib,teddybear_pos,teddybear_inhib,inhibition,inhib,distractor,target,R,teddybear_inhib,Y,11/19/2015,14:15:00,1.016,5.36,5,F,100,1,0.015873349156290163,0.34839901594443556,0.5220063149724423
7573,111915_3,1,5,6,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,L,cup_neg,Y,11/19/2015,14:15:00,1.528,5.36,5,F,100,1,0.42395969074432877,0.34839901594443556,0.5220063149724423
7574,111915_3,1,5,71,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,11/19/2015,14:15:00,1.351,5.36,5,F,100,1,0.3008450589780618,0.34839901594443556,0.5220063149724423
7575,111915_3,1,5,58,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,11/19/2015,14:15:00,1.04,5.36,5,F,100,1,0.03922071315328133,0.34839901594443556,0.5220063149724423
7576,111915_3,1,5,12,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,11/19/2015,14:15:00,1.203,5.36,5,F,100,1,0.18481843699254188,0.34839901594443556,0.5220063149724423
7577,111915_3,1,5,42,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,R,cat_implic,Y,11/19/2015,14:15:00,1.467,5.36,5,F,100,1,0.38321949916084475,0.34839901594443556,0.5220063149724423
7578,111915_3,1,5,36,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,R,lamp_pos,Y,11/19/2015,14:15:00,1.571,5.36,5,F,100,1,0.4517123592734841,0.34839901594443556,0.5220063149724423
7579,111915_3,1,5,13,car_inhib,car_inhib,car_pos,inhibition,inhib,target,distractor,L,car_inhib,Y,11/19/2015,14:15:00,1.449,5.36,5,F,100,1,0.3708736633385454,0.34839901594443556,0.5220063149724423
7580,111915_3,1,5,30,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,11/19/2015,14:15:00,0.886,5.36,5,F,100,1,-0.1210383283770561,0.34839901594443556,0.5220063149724423
7581,111915_3,1,5,28,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,11/19/2015,14:15:00,1.156,5.36,5,F,100,1,0.14496577025018564,0.34839901594443556,0.5220063149724423
7582,111915_3,1,5,32,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,11/19/2015,14:15:00,1.051,5.36,5,F,100,1,0.04974209189481401,0.34839901594443556,0.5220063149724423
7583,111915_3,1,5,29,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,R,flower_control,Y,11/19/2015,14:15:00,4.153,5.36,5,F,100,1,1.4238309646486165,0.34839901594443556,0.5220063149724423
7584,111915_3,1,5,38,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,11/19/2015,14:15:00,1.303,5.36,5,F,100,1,0.264669298142708,0.34839901594443556,0.5220063149724423
7585,111915_3,1,5,25,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,11/19/2015,14:15:00,1.624,5.36,5,F,100,1,0.48489224173948625,0.34839901594443556,0.5220063149724423
7586,111915_3,1,5,19,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,11/19/2015,14:15:00,1.61,5.36,5,F,100,1,0.4762341789963717,0.34839901594443556,0.5220063149724423
7587,111915_3,1,5,40,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,11/19/2015,14:15:00,1.326,5.36,5,F,100,1,0.2821668917636708,0.34839901594443556,0.5220063149724423
7588,111915_3,1,5,10,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,11/19/2015,14:15:00,1.053,5.36,5,F,100,1,0.051643233151838386,0.34839901594443556,0.5220063149724423
7589,111915_3,1,5,11,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,11/19/2015,14:15:00,0.632,5.36,5,F,100,1,-0.4588658848352796,0.34839901594443556,0.5220063149724423
7590,111915_3,1,5,35,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,11/19/2015,14:15:00,1.373,5.36,5,F,100,1,0.316998126785834,0.34839901594443556,0.5220063149724423
7591,111915_3,1,5,13,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,11/19/2015,14:15:00,2.614,5.36,5,F,100,1,0.9608816152020302,0.34839901594443556,0.5220063149724423
7592,111915_3,1,5,49,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,11/19/2015,14:15:00,1.476,5.36,5,F,100,1,0.3893357261782807,0.34839901594443556,0.5220063149724423
7593,111915_3,1,5,11,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,11/19/2015,14:15:00,1.768,5.36,5,F,100,1,0.5698489642154517,0.34839901594443556,0.5220063149724423
7594,111915_3,1,5,48,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,11/19/2015,14:15:00,1.282,5.36,5,F,100,1,0.24842135849847832,0.34839901594443556,0.5220063149724423
7595,111915_3,1,5,17,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,11/19/2015,14:15:00,1.668,5.36,5,F,100,1,0.5116253039365549,0.34839901594443556,0.5220063149724423
7596,111915_3,1,5,47,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,11/19/2015,14:15:00,1.258,5.36,5,F,100,1,0.2295231582782488,0.34839901594443556,0.5220063149724423
7597,111915_3,1,5,23,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/19/2015,14:15:00,2.466,5.36,5,F,100,1,0.9025974047421527,0.34839901594443556,0.5220063149724423
7598,111915_3,1,5,20,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,11/19/2015,14:15:00,1.277,5.36,5,F,100,1,0.24451357705040216,0.34839901594443556,0.5220063149724423
7599,111915_3,1,5,15,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,11/19/2015,14:15:00,0.969,5.36,5,F,100,1,-0.03149066709137085,0.34839901594443556,0.5220063149724423
7600,111915_3,1,5,16,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,11/19/2015,14:15:00,1.057,5.36,5,F,100,1,0.055434706888100524,0.34839901594443556,0.5220063149724423
7601,111915_3,1,5,7,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,11/19/2015,14:15:00,1.577,5.36,5,F,100,1,0.4555243079809013,0.34839901594443556,0.5220063149724423
7602,111915_3,1,5,9,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,11/19/2015,14:15:00,0.902,5.36,5,F,100,1,-0.10314075891951337,0.34839901594443556,0.5220063149724423
7603,111915_3,1,5,72,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,11/19/2015,14:15:00,1.476,5.36,5,F,100,1,0.3893357261782807,0.34839901594443556,0.5220063149724423
7604,111915_3,1,5,43,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,11/19/2015,14:15:00,1.148,5.36,5,F,100,1,0.1380212978973746,0.34839901594443556,0.5220063149724423
7605,111915_3,1,5,44,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,11/19/2015,14:15:00,1.135,5.36,5,F,100,1,0.126632650933366,0.34839901594443556,0.5220063149724423
7606,111915_3,1,5,76,cup_inhib,cup_pos,cup_inhib,inhibition,inhib,distractor,target,R,cup_inhib,Y,11/19/2015,14:15:00,1.361,5.36,5,F,100,1,0.30821972366932904,0.34839901594443556,0.5220063149724423
7607,111915_3,1,5,75,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,11/19/2015,14:15:00,0.759,5.36,5,F,100,1,-0.27575350158650713,0.34839901594443556,0.5220063149724423
7608,111915_3,1,5,27,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,11/19/2015,14:15:00,1.129,5.36,5,F,100,1,0.12133228516752496,0.34839901594443556,0.5220063149724423
7609,111915_3,1,5,46,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,L,banana_neg,Y,11/19/2015,14:15:00,1.568,5.36,5,F,100,1,0.44980092192821614,0.34839901594443556,0.5220063149724423
7610,111915_3,1,5,28,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,R,cat_foil,N,11/19/2015,14:15:00,5.756,5.36,5,F,100,0,1.7502427890251213,0.34839901594443556,0.5220063149724423
7611,111915_3,1,5,8,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,11/19/2015,14:15:00,2.208,5.36,5,F,100,1,0.792087128414849,0.34839901594443556,0.5220063149724423
7612,111915_3,1,5,26,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,R,banana_implic,Y,11/19/2015,14:15:00,1.425,5.36,5,F,100,1,0.3541718137206139,0.34839901594443556,0.5220063149724423
7613,111915_3,1,5,22,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/19/2015,14:15:00,1.258,5.36,5,F,100,1,0.2295231582782488,0.34839901594443556,0.5220063149724423
7614,111915_3,1,5,17,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,11/19/2015,14:15:00,1.291,5.36,5,F,100,1,0.2554171118645054,0.34839901594443556,0.5220063149724423
7615,111915_3,1,5,73,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,11/19/2015,14:15:00,0.883,5.36,5,F,100,1,-0.12443007837817703,0.34839901594443556,0.5220063149724423
7616,111915_3,1,5,42,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,11/19/2015,14:15:00,1.75,5.36,5,F,100,1,0.5596157879354227,0.34839901594443556,0.5220063149724423
7617,111915_3,1,5,20,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,11/19/2015,14:15:00,1.296,5.36,5,F,100,1,0.25928259793008296,0.34839901594443556,0.5220063149724423
7618,111915_3,1,5,21,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,R,banana_implic,Y,11/19/2015,14:15:00,1.576,5.36,5,F,100,1,0.4548899914356874,0.34839901594443556,0.5220063149724423
7619,111915_3,1,5,27,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,L,apple_foil,N,11/19/2015,14:15:00,1.571,5.36,5,F,100,0,0.4517123592734841,0.34839901594443556,0.5220063149724423
7620,111915_3,1,5,74,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,11/19/2015,14:15:00,0.871,5.36,5,F,100,1,-0.13811330212963427,0.34839901594443556,0.5220063149724423
7621,111915_3,1,5,26,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,11/19/2015,14:15:00,1.612,5.36,5,F,100,1,0.4774756440844366,0.34839901594443556,0.5220063149724423
7622,111915_3,1,5,19,dog_inhib,dog_pos,dog_inhib,inhibition,inhib,distractor,target,R,dog_inhib,Y,11/19/2015,14:15:00,1.586,5.36,5,F,100,1,0.4612151232126563,0.34839901594443556,0.5220063149724423
7623,111915_3,1,5,10,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,11/19/2015,14:15:00,1.592,5.36,5,F,100,1,0.4649910874221913,0.34839901594443556,0.5220063149724423
7624,111915_3,1,5,41,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,11/19/2015,14:15:00,1.442,5.36,5,F,100,1,0.3660310388627573,0.34839901594443556,0.5220063149724423
7625,111915_3,1,5,21,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,11/19/2015,14:15:00,1.307,5.36,5,F,100,1,0.26773443464208485,0.34839901594443556,0.5220063149724423
7626,111915_3,1,5,30,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,L,teddybear_control,Y,11/19/2015,14:15:00,1.753,5.36,5,F,100,1,0.5613286059390974,0.34839901594443556,0.5220063149724423
7627,111915_3,1,5,22,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,11/19/2015,14:15:00,1.832,5.36,5,F,100,1,0.6054082662519386,0.34839901594443556,0.5220063149724423
7628,111915_3,1,5,45,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,11/19/2015,14:15:00,1.139,5.36,5,F,100,1,0.1301506844650451,0.34839901594443556,0.5220063149724423
7629,111915_3,1,5,18,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,11/19/2015,14:15:00,1.092,5.36,5,F,100,1,0.08801087732271337,0.34839901594443556,0.5220063149724423
7630,111915_3,1,5,24,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,R,teddybear_implic,Y,11/19/2015,14:15:00,1.632,5.36,5,F,100,1,0.4898062565419152,0.34839901594443556,0.5220063149724423
7631,111915_3,1,5,23,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,11/19/2015,14:15:00,1.332,5.36,5,F,100,1,0.28668157211819745,0.34839901594443556,0.5220063149724423
7632,111915_3,1,5,9,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,11/19/2015,14:15:00,1.412,5.36,5,F,100,1,0.3450071390710503,0.34839901594443556,0.5220063149724423
7633,112015_1,1,2,12,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,11/20/2015,10:59:00,1.926,4.79,4,F,100,1,0.6554453133759338,0.34839901594443556,0.5220063149724423
7634,112015_1,1,2,48,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,11/20/2015,10:59:00,2.128,4.79,4,F,100,1,0.755182571479398,0.34839901594443556,0.5220063149724423
7635,112015_1,1,2,14,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,11/20/2015,10:59:00,1.9,4.79,4,F,100,1,0.6418538861723947,0.34839901594443556,0.5220063149724423
7636,112015_1,1,2,21,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/20/2015,10:59:00,1.62,4.79,4,F,100,1,0.4824261492442928,0.34839901594443556,0.5220063149724423
7637,112015_1,1,2,56,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,11/20/2015,10:59:00,1.154,4.79,4,F,100,1,0.14323416808590775,0.34839901594443556,0.5220063149724423
7638,112015_1,1,2,19,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,11/20/2015,10:59:00,0.637,4.79,4,F,100,1,-0.45098562340997367,0.34839901594443556,0.5220063149724423
7639,112015_1,1,2,44,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,11/20/2015,10:59:00,1.891,4.79,4,F,100,1,0.6371057896763205,0.34839901594443556,0.5220063149724423
7640,112015_1,1,2,11,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,11/20/2015,10:59:00,0.938,4.79,4,F,100,1,-0.06400532997591243,0.34839901594443556,0.5220063149724423
7641,112015_1,1,2,23,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,11/20/2015,10:59:00,2.921,4.79,4,F,100,1,1.0719260234056038,0.34839901594443556,0.5220063149724423
7642,112015_1,1,2,46,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,L,cup_control,N,11/20/2015,10:59:00,1.444,4.79,4,F,100,0,0.36741704047063445,0.34839901594443556,0.5220063149724423
7643,112015_1,1,2,13,car_inhib,car_pos,car_inhib,inhibition,inhib,distractor,target,R,car_inhib,Y,11/20/2015,10:59:00,1.907,4.79,4,F,100,1,0.645531326618282,0.34839901594443556,0.5220063149724423
7644,112015_1,1,2,47,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,L,dog_control,N,11/20/2015,10:59:00,1.618,4.79,4,F,100,0,0.48119081863630003,0.34839901594443556,0.5220063149724423
7645,112015_1,1,2,49,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,L,lamp_control,Y,11/20/2015,10:59:00,1.542,4.79,4,F,100,1,0.4330802751411378,0.34839901594443556,0.5220063149724423
7646,112015_1,1,2,25,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,R,bird_implic,Y,11/20/2015,10:59:00,2.506,4.79,4,F,100,1,0.9186878564738765,0.34839901594443556,0.5220063149724423
7647,112015_1,1,2,50,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,11/20/2015,10:59:00,2.695,4.79,4,F,100,1,0.9913982043609604,0.34839901594443556,0.5220063149724423
7648,112015_1,1,2,20,dog_inhib,dog_pos,dog_inhib,inhibition,inhib,distractor,target,R,dog_inhib,Y,11/20/2015,10:59:00,2.708,4.79,4,F,100,1,0.9962103550500286,0.34839901594443556,0.5220063149724423
7649,112015_1,1,2,17,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,11/20/2015,10:59:00,2.339,4.79,4,F,100,1,0.849723487602042,0.34839901594443556,0.5220063149724423
7650,112015_1,1,2,10,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,11/20/2015,10:59:00,1.175,4.79,4,F,100,1,0.16126814759612232,0.34839901594443556,0.5220063149724423
7651,112015_1,1,2,45,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,L,teddybear_control,N,11/20/2015,10:59:00,1.412,4.79,4,F,100,0,0.3450071390710503,0.34839901594443556,0.5220063149724423
7652,112015_1,1,2,9,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,11/20/2015,10:59:00,0.988,4.79,4,F,100,1,-0.012072581234269249,0.34839901594443556,0.5220063149724423
7653,112015_1,1,2,49,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,11/20/2015,10:59:00,1.521,4.79,4,F,100,1,0.4193680132771557,0.34839901594443556,0.5220063149724423
7654,112015_1,1,2,55,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,11/20/2015,10:59:00,1.356,4.79,4,F,100,1,0.3045391895182039,0.34839901594443556,0.5220063149724423
7655,112015_1,1,2,54,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,11/20/2015,10:59:00,1.657,4.79,4,F,100,1,0.5050087384444258,0.34839901594443556,0.5220063149724423
7656,112015_1,1,2,9,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,11/20/2015,10:59:00,2.516,4.79,4,F,100,1,0.922670338838194,0.34839901594443556,0.5220063149724423
7657,112015_1,1,2,52,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,L,flower_inhib,N,11/20/2015,10:59:00,1.002,4.79,4,F,100,0,0.001998002662673058,0.34839901594443556,0.5220063149724423
7658,112015_1,1,2,16,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,R,bird_control,N,11/20/2015,10:59:00,5.331,4.79,4,F,100,0,1.673538837840624,0.34839901594443556,0.5220063149724423
7659,112015_1,1,2,22,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,11/20/2015,10:59:00,1.334,4.79,4,F,100,1,0.288181947493432,0.34839901594443556,0.5220063149724423
7660,112015_1,1,2,27,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,11/20/2015,10:59:00,1.297,4.79,4,F,100,1,0.2600539053343068,0.34839901594443556,0.5220063149724423
7661,112015_1,1,2,15,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,11/20/2015,10:59:00,1.304,4.79,4,F,100,1,0.26543646350446126,0.34839901594443556,0.5220063149724423
7662,112015_1,1,2,25,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,11/20/2015,10:59:00,1.411,4.79,4,F,100,1,0.34429867287067695,0.34839901594443556,0.5220063149724423
7663,112015_1,1,2,26,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,11/20/2015,10:59:00,2.571,4.79,4,F,100,1,0.9442949282837525,0.34839901594443556,0.5220063149724423
7664,112015_1,1,2,27,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,11/20/2015,10:59:00,1.642,4.79,4,F,100,1,0.49591501103023644,0.34839901594443556,0.5220063149724423
7666,112015_1,1,2,24,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,R,teddybear_implic,Y,11/20/2015,10:59:00,2.459,4.79,4,F,100,1,0.8997547632340556,0.34839901594443556,0.5220063149724423
