"","subid","list","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","rt","agegroup"
"10548","112515_4",2,38,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y",1418,9
"10549","112515_4",2,37,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",841,9
"10550","112515_4",2,3,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","R","cup_implic","Y",2353,9
"10551","112515_4",2,4,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y",1826,9
"10552","112515_4",2,6,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y",1725,9
"10553","112515_4",2,7,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","L","dog_implic","Y",1308,9
"10554","112515_4",2,16,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y",899,9
"10555","112515_4",2,30,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","R","apple_pos","N",1107,9
"10556","112515_4",2,5,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y",1020,9
"10557","112515_4",2,57,"teddybear_inhib","teddybear_inhib","teddybear_pos","inhibition","inhib","target","distractor","L","teddybear_inhib","Y",1243,9
"10558","112515_4",2,33,"cat_control","cat_foil","cat_control","implicature","unambiguous","distractor","target","R","cat_control","Y",1956,9
"10559","112515_4",2,60,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y",1256,9
"10560","112515_4",2,35,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y",933,9
"10561","112515_4",2,14,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y",1269,9
"10562","112515_4",2,50,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",880,9
"10563","112515_4",2,51,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y",729,9
"10564","112515_4",2,55,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y",700,9
"10565","112515_4",2,56,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",654,9
"10566","112515_4",2,53,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",793,9
"10567","112515_4",2,58,"apple_control","apple_foil","apple_control","implicature","unambiguous","distractor","target","R","apple_control","Y",1049,9
"10568","112515_4",2,9,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y",1955,9
"10569","112515_4",2,52,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",900,9
"10570","112515_4",2,73,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y",530,9
"10571","112515_4",2,29,"cup_neg","cup_pos","cup_neg","negation","negative","distractor","target","R","cup_neg","Y",1491,9
"10572","112515_4",2,33,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",1081,9
"10573","112515_4",2,34,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",901,9
"10574","112515_4",2,38,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","R","cup_implic","Y",1240,9
"10575","112515_4",2,37,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","R","teddybear_control","N",808,9
"10576","112515_4",2,36,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y",935,9
"10577","112515_4",2,25,"cookie_inhib","cookie_pos","cookie_inhib","inhibition","inhib","distractor","target","R","cookie_inhib","Y",889,9
"10578","112515_4",2,26,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y",850,9
"10579","112515_4",2,27,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y",812,9
"10580","112515_4",2,59,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","L","dog_inhib","N",668,9
"10581","112515_4",2,58,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y",963,9
"10582","112515_4",2,27,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y",1000,9
"10583","112515_4",2,31,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y",1259,9
"10584","112515_4",2,32,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y",1899,9
"10585","112515_4",2,10,"car_neg","car_pos","car_neg","negation","negative","distractor","target","R","car_neg","Y",1588,9
"10586","112515_4",2,34,"apple_control","apple_foil","apple_control","implicature","unambiguous","distractor","target","R","apple_control","Y",2463,9
"10587","112515_4",2,35,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",829,9
"10588","112515_4",2,36,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",733,9
"10589","112515_4",2,2,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","R","bicycle_implic","Y",2560,9
"10590","112515_4",2,52,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y",968,9
"10591","112515_4",2,27,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y",2359,9
"10592","112515_4",2,26,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y",1931,9
"10593","112515_4",2,28,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y",1163,9
"10594","112515_4",2,29,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","R","cup_implic","Y",1034,9
"10595","112515_4",2,8,"cookie_implic","cookie_implic","cookie_control","implicature","implicature","target","distractor","L","cookie_implic","Y",1091,9
"10596","112515_4",2,71,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y",900,9
"10597","112515_4",2,45,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y",1316,9
"10598","112515_4",2,46,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y",1177,9
"10599","112515_4",2,47,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y",1570,9
"10600","112515_4",2,15,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y",6934,9
"10601","112515_4",2,16,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y",1668,9
"10602","112515_4",2,15,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","R","cup_implic","Y",1010,9
"10603","112515_4",2,16,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y",1088,9
"10604","112515_4",2,67,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y",498,9
"10605","112515_4",2,65,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y",804,9
"10606","112515_4",2,68,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y",741,9
"10607","112515_4",2,26,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","L","flower_pos","N",1016,9
"10608","112515_4",2,30,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y",1166,9
"10609","112515_4",2,11,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y",1364,9
"10610","112515_4",2,12,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y",1056,9
"10611","112515_4",2,13,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y",826,9
"10612","112515_4",2,31,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y",846,9
"10613","112515_4",2,48,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","R","bicycle_implic","Y",1391,9
"10614","112515_4",2,49,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y",1368,9
"10615","112515_4",2,50,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y",1972,9
"10616","112515_4",2,51,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",1081,9
"10617","112515_4",2,1,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y",17788,9
"10618","112515_4",2,70,"car_inhib","car_pos","car_inhib","inhibition","inhib","distractor","target","R","car_inhib","Y",1038,9
"10619","112515_4",2,29,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y",720,9
"10620","112515_4",2,8,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y",4273,9
"10621","112515_4",2,23,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","R","flower_neg","Y",1566,9
"10622","112515_4",2,14,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","R","cookie_pos","N",1527,9
"10623","112515_4",2,75,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",573,9
"10624","112515_4",2,30,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y",763,9
"10625","112515_4",2,44,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","L","cat_implic","Y",1246,9
"10626","112515_4",2,9,"apple_neg","apple_pos","apple_neg","negation","negative","distractor","target","R","apple_neg","Y",1280,9
"10627","112515_4",2,32,"flower_inhib","flower_pos","flower_inhib","inhibition","inhib","distractor","target","R","flower_inhib","Y",1474,9
"10628","112515_4",2,76,"apple_inhib","apple_pos","apple_inhib","inhibition","inhib","distractor","target","R","apple_inhib","Y",1450,9
"10629","112515_4",2,72,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",1008,9
"10630","112515_4",2,42,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y",1290,9
"10631","112515_4",2,69,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y",893,9
"10632","112515_4",2,28,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y",977,9
"10633","112515_4",2,43,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y",968,9
"10634","112515_4",2,41,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y",927,9
"10635","112515_4",2,74,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y",812,9
"10636","112515_5",1,30,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","R","cookie_neg","Y",776,10
"10637","112515_5",1,31,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","L","apple_neg","Y",695.999999999998,10
"10638","112515_5",1,29,"teddybear_neg","teddybear_neg","teddybear_pos","negation","negative","target","distractor","L","teddybear_neg","Y",870.999999999998,10
"10639","112515_5",1,65,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",727,10
"10640","112515_5",1,64,"lamp_inhib","lamp_pos","lamp_inhib","inhibition","inhib","distractor","target","R","lamp_inhib","Y",892,10
"10641","112515_5",1,52,"apple_pos","apple_neg","apple_pos","negation","positive","distractor","target","R","apple_pos","Y",1512,10
"10642","112515_5",1,28,"bird_pos","bird_pos","bird_neg","negation","positive","target","distractor","L","bird_pos","Y",908,10
"10643","112515_5",1,72,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y",423,10
"10644","112515_5",1,2,"cat_pos","cat_pos","cat_neg","negation","positive","target","distractor","L","cat_pos","Y",938,10
"10645","112515_5",1,3,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","R","teddybear_neg","Y",957.999999999998,10
"10646","112515_5",1,53,"dog_pos","dog_neg","dog_pos","negation","positive","distractor","target","L","dog_neg","N",895,10
"10647","112515_5",1,26,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y",1345,10
"10648","112515_5",1,33,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y",1996,10
"10649","112515_5",1,73,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",610,10
"10650","112515_5",1,68,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",492,10
"10651","112515_5",1,75,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",490,10
"10652","112515_5",1,37,"teddybear_neg","teddybear_neg","teddybear_pos","negation","negative","target","distractor","L","teddybear_neg","Y",991.999999999998,10
"10653","112515_5",1,38,"flower_neg","flower_neg","flower_pos","negation","negative","target","distractor","R","flower_pos","N",742,10
"10654","112515_5",1,55,"apple_control","apple_foil","apple_control","implicature","unambiguous","distractor","target","R","apple_control","Y",895,10
