"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","age","agegroup","gender"
"2871","073015-16",2,4,2,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","7/30/2015","15:18",1159,4.76,4,"F"
"2872","073015-16",2,4,3,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","7/30/2015","15:18",1065,4.76,4,"F"
"2873","073015-16",2,4,4,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","7/30/2015","15:18",814,4.76,4,"F"
"2874","073015-16",2,4,25,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y","7/30/2015","15:18",938,4.76,4,"F"
"2875","073015-16",2,4,26,"lamp_control","lamp_foil","lamp_control","implicature","unambiguous","distractor","target","R","lamp_control","Y","7/30/2015","15:18",1153,4.76,4,"F"
"2876","073015-16",2,4,27,"cookie_implic","cookie_control","cookie_implic","implicature","implicature","distractor","target","L","cookie_control","N","7/30/2015","15:18",928,4.76,4,"F"
"2877","073015-16",2,4,28,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y","7/30/2015","15:18",1089,4.76,4,"F"
"2878","073015-16",2,4,9,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/30/2015","15:18",803,4.76,4,"F"
"2879","073015-16",2,4,10,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/30/2015","15:18",994,4.76,4,"F"
"2880","073015-16",2,4,11,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","7/30/2015","15:18",827,4.76,4,"F"
"2881","073015-16",2,4,12,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/30/2015","15:18",769,4.76,4,"F"
"2882","073015-16",2,4,13,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/30/2015","15:18",795,4.76,4,"F"
"2883","073015-16",2,4,14,"bird_inhib","bird_pos","bird_inhib","inhibition","inhib","distractor","target","L","bird_pos","N","7/30/2015","15:18",678,4.76,4,"F"
"2884","073015-16",2,4,15,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","7/30/2015","15:18",1735,4.76,4,"F"
"2885","073015-16",2,4,16,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","7/30/2015","15:18",1170,4.76,4,"F"
"2886","073015-16",2,4,17,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","7/30/2015","15:18",778,4.76,4,"F"
"2887","073015-16",2,4,18,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","7/30/2015","15:18",774,4.76,4,"F"
"2888","073015-16",2,4,19,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","7/30/2015","15:18",1028,4.76,4,"F"
"2889","073015-16",2,4,20,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","7/30/2015","15:18",854,4.76,4,"F"
"2890","073015-16",2,4,21,"lamp_inhib","lamp_pos","lamp_inhib","inhibition","inhib","distractor","target","R","lamp_inhib","Y","7/30/2015","15:18",1114,4.76,4,"F"
"2891","073015-16",2,4,22,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","7/30/2015","15:18",997,4.76,4,"F"
"2892","073015-16",2,4,23,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/30/2015","15:18",1214,4.76,4,"F"
"2893","073015-16",2,4,24,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/30/2015","15:18",946,4.76,4,"F"
"2894","073015-16",2,4,25,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/30/2015","15:18",782,4.76,4,"F"
"2895","073015-16",2,4,26,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","7/30/2015","15:18",752,4.76,4,"F"
"2896","073015-16",2,4,27,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/30/2015","15:18",935,4.76,4,"F"
"2897","073015-16",2,4,28,"cookie_inhib","cookie_pos","cookie_inhib","inhibition","inhib","distractor","target","R","cookie_inhib","Y","7/30/2015","15:18",1024,4.76,4,"F"
"2898","073015-16",2,4,29,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","7/30/2015","15:18",930,4.76,4,"F"
"2899","073015-16",2,4,30,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","7/30/2015","15:18",914,4.76,4,"F"
"2900","073015-16",2,4,31,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","7/30/2015","15:18",958,4.76,4,"F"
"2901","073015-16",2,4,32,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","7/30/2015","15:18",923,4.76,4,"F"
"2902","073015-16",2,4,33,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","7/30/2015","15:18",877,4.76,4,"F"
"2903","073015-16",2,4,34,"flower_inhib","flower_pos","flower_inhib","inhibition","inhib","distractor","target","L","flower_pos","N","7/30/2015","15:18",909,4.76,4,"F"
"2904","073015-16",2,4,35,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","7/30/2015","15:18",1249,4.76,4,"F"
"2905","073015-16",2,4,36,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","7/30/2015","15:18",1027,4.76,4,"F"
"2906","073015-16",2,4,37,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","7/30/2015","15:18",801,4.76,4,"F"
"2907","073015-16",2,4,38,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","7/30/2015","15:18",719,4.76,4,"F"
"2908","073015-16",2,4,39,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","7/30/2015","15:18",1233,4.76,4,"F"
"2909","073015-16",2,4,40,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","7/30/2015","15:18",942,4.76,4,"F"
"2910","073015-16",2,4,41,"cat_inhib","cat_pos","cat_inhib","inhibition","inhib","distractor","target","R","cat_inhib","Y","7/30/2015","15:18",831,4.76,4,"F"
"2911","073015-16",2,4,42,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","7/30/2015","15:18",1191,4.76,4,"F"
"2912","073015-16",2,4,43,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","7/30/2015","15:18",693,4.76,4,"F"
"2913","073015-16",2,4,44,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","7/30/2015","15:18",781,4.76,4,"F"
"2914","073015-16",2,4,45,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","7/30/2015","15:18",1019,4.76,4,"F"
"2915","073015-16",2,4,46,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","7/30/2015","15:18",820,4.76,4,"F"
"2916","073015-16",2,4,47,"bicycle_inhib","bicycle_pos","bicycle_inhib","inhibition","inhib","distractor","target","R","bicycle_inhib","Y","7/30/2015","15:18",1172,4.76,4,"F"
"2917","073015-16",2,4,48,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","7/30/2015","15:18",1044,4.76,4,"F"
"2918","073015-16",2,4,49,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/30/2015","15:18",1078,4.76,4,"F"
"2919","073015-16",2,4,50,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","7/30/2015","15:18",722,4.76,4,"F"
"2920","073015-16",2,4,51,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/30/2015","15:18",700,4.76,4,"F"
"2921","073015-16",2,4,52,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","7/30/2015","15:18",906,4.76,4,"F"
"2922","073015-16",2,4,53,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/30/2015","15:18",763,4.76,4,"F"
"2923","073015-16",2,4,54,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y","7/30/2015","15:18",1055,4.76,4,"F"
"2924","073015-16",2,4,55,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","7/30/2015","15:18",949,4.76,4,"F"
"2925","073015-16",2,4,56,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","7/30/2015","15:18",953,4.76,4,"F"
"2926","073015-16",2,4,57,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","7/30/2015","15:18",992,4.76,4,"F"
"2927","073015-16",2,4,58,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","7/30/2015","15:18",1007,4.76,4,"F"
"2928","073015-16",2,4,59,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","7/30/2015","15:18",1331,4.76,4,"F"
"2929","073015-16",2,4,60,"teddybear_inhib","teddybear_inhib","teddybear_pos","inhibition","inhib","target","distractor","L","teddybear_inhib","Y","7/30/2015","15:18",1013,4.76,4,"F"
"2930","073015-16",2,4,61,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","7/30/2015","15:18",922,4.76,4,"F"
"2931","073015-16",2,4,62,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/30/2015","15:18",906,4.76,4,"F"
"2932","073015-16",2,4,63,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/30/2015","15:18",843,4.76,4,"F"
"2933","073015-16",2,4,64,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","L","dog_inhib","N","7/30/2015","15:18",1008,4.76,4,"F"
"2934","073015-16",2,4,65,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","7/30/2015","15:18",1067,4.76,4,"F"
"2935","073015-16",2,4,66,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","7/30/2015","15:18",778,4.76,4,"F"
"2936","073015-16",2,4,67,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","R","dog_pos","N","7/30/2015","15:18",758,4.76,4,"F"
"2937","073015-16",2,4,68,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/30/2015","15:18",1032,4.76,4,"F"
"2938","073015-16",2,4,69,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/30/2015","15:18",872,4.76,4,"F"
"2939","073015-16",2,4,70,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/30/2015","15:18",640,4.76,4,"F"
"2940","073015-16",2,4,71,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/30/2015","15:18",732,4.76,4,"F"
"2941","073015-16",2,4,72,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","7/30/2015","15:18",869,4.76,4,"F"
"2942","073015-16",2,4,73,"car_inhib","car_pos","car_inhib","inhibition","inhib","distractor","target","R","car_inhib","Y","7/30/2015","15:18",1181,4.76,4,"F"
"2943","073015-16",2,4,74,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","7/30/2015","15:18",824,4.76,4,"F"
"2944","073015-16",2,4,75,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/30/2015","15:18",1224,4.76,4,"F"
"2945","073015-16",2,4,76,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","7/30/2015","15:18",805,4.76,4,"F"
"2946","073015-16",2,4,77,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/30/2015","15:18",799,4.76,4,"F"
"2947","073015-16",2,4,78,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/30/2015","15:18",878,4.76,4,"F"
"2948","073015-16",2,4,79,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","7/30/2015","15:18",877,4.76,4,"F"
"2949","073015-16",2,4,80,"apple_inhib","apple_pos","apple_inhib","inhibition","inhib","distractor","target","R","apple_inhib","Y","7/30/2015","15:18",1409,4.76,4,"F"
"2950","073015-16",2,4,1,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","R","cookie_pos","N","7/30/2015","15:18",1847,4.76,4,"F"
"2951","073015-16",2,4,2,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","L","flower_pos","N","7/30/2015","15:18",1174,4.76,4,"F"
"2952","073015-16",2,4,3,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","L","cat_pos","N","7/30/2015","15:18",1017,4.76,4,"F"
"2953","073015-16",2,4,4,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y","7/30/2015","15:18",1416,4.76,4,"F"
"2954","073015-16",2,4,5,"lamp_neg","lamp_pos","lamp_neg","negation","negative","distractor","target","L","lamp_pos","N","7/30/2015","15:18",1003,4.76,4,"F"
"2955","073015-16",2,4,6,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","R","bird_pos","N","7/30/2015","15:18",1082,4.76,4,"F"
"2956","073015-16",2,4,7,"banana_neg","banana_neg","banana_pos","negation","negative","target","distractor","R","banana_pos","N","7/30/2015","15:18",895.000000000001,4.76,4,"F"
"2957","073015-16",2,4,8,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","R","dog_pos","N","7/30/2015","15:18",1210,4.76,4,"F"
"2958","073015-16",2,4,9,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","R","apple_pos","N","7/30/2015","15:18",1076,4.76,4,"F"
"2959","073015-16",2,4,10,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y","7/30/2015","15:18",1229,4.76,4,"F"
"2960","073015-16",2,4,11,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y","7/30/2015","15:18",1009,4.76,4,"F"
"2961","073015-16",2,4,12,"cup_pos","cup_pos","cup_neg","negation","positive","target","distractor","L","cup_pos","Y","7/30/2015","15:18",1320,4.76,4,"F"
"2962","073015-16",2,4,13,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y","7/30/2015","15:18",1077,4.76,4,"F"
"2963","073015-16",2,4,14,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","R","cookie_pos","N","7/30/2015","15:18",814,4.76,4,"F"
"2964","073015-16",2,4,15,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y","7/30/2015","15:18",957,4.76,4,"F"
"2965","073015-16",2,4,16,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","L","dog_pos","N","7/30/2015","15:18",1573,4.76,4,"F"
"2966","073015-16",2,4,17,"bird_pos","bird_pos","bird_neg","negation","positive","target","distractor","L","bird_pos","Y","7/30/2015","15:18",798,4.76,4,"F"
"2967","073015-16",2,4,18,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","L","bicycle_pos","N","7/30/2015","15:18",691.000000000001,4.76,4,"F"
"2968","073015-16",2,4,19,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y","7/30/2015","15:18",950,4.76,4,"F"
"2969","073015-16",2,4,20,"lamp_neg","lamp_neg","lamp_pos","negation","negative","target","distractor","R","lamp_pos","N","7/30/2015","15:18",939.999999999997,4.76,4,"F"
"2970","073015-16",2,4,21,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y","7/30/2015","15:18",968,4.76,4,"F"
"2971","073015-16",2,4,22,"cat_neg","cat_neg","cat_pos","negation","negative","target","distractor","R","cat_pos","N","7/30/2015","15:18",842.000000000001,4.76,4,"F"
"2972","073015-16",2,4,23,"flower_neg","flower_neg","flower_pos","negation","negative","target","distractor","R","flower_pos","N","7/30/2015","15:18",835,4.76,4,"F"
"2973","073015-16",2,4,24,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","R","teddybear_neg","Y","7/30/2015","15:18",747.999999999998,4.76,4,"F"
