X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,response_numeric
10235,25,1,2,52,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,7/24/2015,11:04:00,0.757,1
10236,25,1,2,53,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,R,dog_neg,Y,7/24/2015,11:04:00,1.146,1
10237,25,1,2,54,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,7/24/2015,11:04:00,0.81,1
10238,25,1,2,55,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,7/24/2015,11:04:00,0.829,1
10239,25,1,2,56,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,7/24/2015,11:04:00,0.7019999999999971,1
10240,25,1,2,57,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,7/24/2015,11:04:00,0.739000000000001,1
10241,25,1,2,58,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,7/24/2015,11:04:00,0.672000000000001,1
10242,25,1,2,59,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,7/24/2015,11:04:00,0.584,1
10243,25,1,2,60,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,7/24/2015,11:04:00,0.718,1
10244,25,1,2,61,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/24/2015,11:04:00,0.884,1
10245,25,1,2,62,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,7/24/2015,11:04:00,0.786,1
10246,25,1,2,63,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,7/24/2015,11:04:00,0.664,1
10247,25,1,2,64,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,R,bicycle_pos,Y,7/24/2015,11:04:00,0.779,1
10248,25,1,2,65,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/24/2015,11:04:00,0.742,1
10249,25,1,2,66,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,7/24/2015,11:04:00,0.5839999999999971,1
10250,25,1,2,67,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,7/24/2015,11:04:00,0.753,1
10251,25,1,2,68,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,7/24/2015,11:04:00,0.703,1
10252,25,1,2,69,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,L,bird_neg,Y,7/24/2015,11:04:00,0.76,1
10253,25,1,2,70,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/24/2015,11:04:00,0.6920000000000011,1
10254,25,1,2,71,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,R,cat_neg,Y,7/24/2015,11:04:00,0.716000000000001,1
10255,25,1,2,72,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,11:04:00,0.818,1
10256,25,1,2,73,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,11:04:00,0.798000000000001,1
10257,25,1,2,74,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,7/24/2015,11:04:00,0.711,1
10258,25,1,2,75,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,7/24/2015,11:04:00,0.5870000000000011,1
10259,25,1,2,76,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,R,flower_neg,N,7/24/2015,11:04:00,0.753,0
10260,25,1,2,77,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,7/24/2015,11:04:00,1.545,1
10261,25,1,2,78,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,11:04:00,0.744,1
10262,25,1,2,79,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,7/24/2015,11:04:00,0.809,1
10263,25,1,2,80,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/24/2015,11:04:00,1.009,1
10264,25,1,2,81,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,7/24/2015,11:04:00,0.838,1
10265,25,1,2,82,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/24/2015,11:04:00,0.641,1
10266,25,1,2,83,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/24/2015,11:04:00,0.701,1
10267,25,1,2,84,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,7/24/2015,11:04:00,0.747,1
10268,25,1,2,85,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,7/24/2015,11:04:00,0.674,1
10269,25,1,2,86,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/24/2015,11:04:00,0.677,1
10270,25,1,2,87,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,7/24/2015,11:04:00,0.738,1
10271,25,1,2,88,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,11:04:00,0.787000000000001,1
10272,25,1,2,89,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,7/24/2015,11:04:00,0.769,1
10273,25,1,2,90,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,7/24/2015,11:04:00,0.633000000000001,1
10274,25,1,2,91,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,R,lamp_pos,Y,7/24/2015,11:04:00,0.717,1
10275,25,1,2,92,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,7/24/2015,11:04:00,0.683,1
10276,25,1,2,93,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/24/2015,11:04:00,0.793000000000001,1
10277,25,1,2,94,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,11:04:00,0.758,1
10278,25,1,2,95,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,7/24/2015,11:04:00,0.754,1
10279,25,1,2,96,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/24/2015,11:04:00,0.644,1
10280,25,1,2,97,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,7/24/2015,11:04:00,0.659,1
10281,25,1,2,98,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,7/24/2015,11:04:00,0.723,1
10282,25,1,2,99,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,7/24/2015,11:04:00,0.638000000000001,1
10283,25,1,2,100,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,7/24/2015,11:04:00,0.749,1
10284,25,1,2,101,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,11:04:00,0.7020000000000011,1
10285,25,1,2,102,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,7/24/2015,11:04:00,0.636,1
10286,25,1,2,103,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,R,cat_neg,Y,7/24/2015,11:04:00,0.548000000000001,1
10287,25,1,2,104,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,7/24/2015,11:04:00,0.614999999999997,1
10288,25,1,2,105,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/24/2015,11:04:00,0.59,1
10289,25,1,2,106,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,7/24/2015,11:04:00,0.674,1
10290,25,1,2,107,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,7/24/2015,11:04:00,0.811,1
10291,25,1,2,108,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,L,banana_neg,Y,7/24/2015,11:04:00,0.928000000000001,1
10292,25,1,2,109,cup_pos,cup_neg,cup_pos,negation,positive,distractor,target,R,cup_pos,Y,7/24/2015,11:04:00,0.801,1
10293,25,1,2,110,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,R,cat_pos,N,7/24/2015,11:04:00,0.681000000000001,0
10294,25,1,2,111,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/24/2015,11:04:00,0.845000000000001,1
10295,25,1,2,112,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,7/24/2015,11:04:00,0.783,1
10296,25,1,2,113,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,11:04:00,0.718000000000001,1
10297,25,1,2,114,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,R,lamp_pos,Y,7/24/2015,11:04:00,0.831,1
10298,25,1,2,115,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,7/24/2015,11:04:00,0.8869999999999979,1
10299,25,1,2,116,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,7/24/2015,11:04:00,0.836,1
10300,25,1,2,117,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,7/24/2015,11:04:00,0.661,1
10301,25,1,2,118,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/24/2015,11:04:00,0.778,1
10302,25,1,2,119,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,7/24/2015,11:04:00,0.740999999999998,1
10303,25,1,2,120,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/24/2015,11:04:00,0.64,1
10304,26,1,1,1,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,10:21:00,0.747,1
10305,26,1,1,2,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,10:21:00,0.517,1
10306,26,1,1,3,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,10:21:00,0.734,1
10307,26,1,1,4,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,10:21:00,0.46,1
10308,26,1,1,5,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,10:21:00,0.383,1
10309,26,1,1,6,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,10:21:00,0.496,1
10310,26,1,1,7,apple_inhib,apple_pos,apple_inhib,inhibition,inhib,distractor,target,R,apple_inhib,Y,7/24/2015,10:21:00,0.958,1
10311,26,1,1,8,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/24/2015,10:21:00,0.684,1
10312,26,1,1,9,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,10:21:00,0.759,1
10313,26,1,1,10,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,10:21:00,0.547,1
10314,26,1,1,11,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,10:21:00,0.585,1
10315,26,1,1,12,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,10:21:00,0.634,1
10316,26,1,1,13,car_inhib,car_pos,car_inhib,inhibition,inhib,distractor,target,L,car_pos,N,7/24/2015,10:21:00,0.734,0
10317,26,1,1,14,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/24/2015,10:21:00,1.597,1
10318,26,1,1,15,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/24/2015,10:21:00,0.872,1
10319,26,1,1,16,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/24/2015,10:21:00,0.559,1
10320,26,1,1,17,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/24/2015,10:21:00,0.716,1
10321,26,1,1,18,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/24/2015,10:21:00,0.644,1
10322,26,1,1,19,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/24/2015,10:21:00,0.435,1
10323,26,1,1,20,dog_inhib,dog_inhib,dog_pos,inhibition,inhib,target,distractor,L,dog_inhib,Y,7/24/2015,10:21:00,0.923,1
10324,26,1,1,21,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/24/2015,10:21:00,0.809,1
10325,26,1,1,22,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/24/2015,10:21:00,0.635,1
10326,26,1,1,23,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,10:21:00,0.708,1
10327,26,1,1,24,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,10:21:00,0.509,1
10328,26,1,1,25,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,10:21:00,0.534,1
10329,26,1,1,26,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,7/24/2015,10:21:00,0.685,1
10330,26,1,1,27,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/24/2015,10:21:00,0.697,1
10331,26,1,1,28,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/24/2015,10:21:00,0.608,1
10332,26,1,1,29,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/24/2015,10:21:00,0.809,1
10333,26,1,1,30,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/24/2015,10:21:00,0.516,1
10334,26,1,1,31,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/24/2015,10:21:00,0.409,1
10335,26,1,1,32,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/24/2015,10:21:00,0.521,1
10336,26,1,1,33,banana_inhib,banana_pos,banana_inhib,inhibition,inhib,distractor,target,R,banana_inhib,Y,7/24/2015,10:21:00,0.822,1
10337,26,1,1,34,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/24/2015,10:21:00,0.585,1
10338,26,1,1,35,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/24/2015,10:21:00,0.622,1
10339,26,1,1,36,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/24/2015,10:21:00,0.496,1
10340,26,1,1,37,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/24/2015,10:21:00,0.471,1
10341,26,1,1,38,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/24/2015,10:21:00,0.456,1
10342,26,1,1,39,bicycle_inhib,bicycle_inhib,bicycle_pos,inhibition,inhib,target,distractor,L,bicycle_inhib,Y,7/24/2015,10:21:00,0.722,1
10343,26,1,1,40,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,10:21:00,0.834,1
10344,26,1,1,41,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/24/2015,10:21:00,0.609,1
10345,26,1,1,42,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,10:21:00,0.61,1
10346,26,1,1,43,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,10:21:00,0.459,1
10347,26,1,1,44,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,10:21:00,0.471,1
10348,26,1,1,45,cat_inhib,cat_inhib,cat_pos,inhibition,inhib,target,distractor,L,cat_inhib,Y,7/24/2015,10:21:00,0.938,1
10349,26,1,1,46,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/24/2015,10:21:00,0.905,1
10350,26,1,1,47,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/24/2015,10:21:00,0.521,1
10351,26,1,1,48,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/24/2015,10:21:00,0.497,1
10352,26,1,1,49,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/24/2015,10:21:00,0.51,1
10353,26,1,1,50,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/24/2015,10:21:00,0.459,1
10354,26,1,1,51,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/24/2015,10:21:00,0.459,1
10355,26,1,1,52,flower_inhib,flower_pos,flower_inhib,inhibition,inhib,distractor,target,R,flower_inhib,Y,7/24/2015,10:21:00,0.835,1
10356,26,1,1,53,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,10:21:00,0.522,1
10357,26,1,1,54,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,10:21:00,0.41,1
10358,26,1,1,55,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,10:21:00,0.384,1
10359,26,1,1,56,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,10:21:00,0.321,1
10360,26,1,1,57,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,10:21:00,0.409,1
10361,26,1,1,58,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,10:21:00,0.61,1
10362,26,1,1,59,cookie_inhib,cookie_pos,cookie_inhib,inhibition,inhib,distractor,target,R,cookie_inhib,Y,7/24/2015,10:21:00,0.658,1
10363,26,1,1,60,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,10:21:00,0.823,1
10364,26,1,1,61,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,10:21:00,0.4,1
10365,26,1,1,62,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,10:21:00,0.396,1
10366,26,1,1,64,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,10:21:00,0.496,1
10367,26,1,1,63,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,10:21:00,0.345,1
10368,26,1,1,65,lamp_inhib,lamp_inhib,lamp_pos,inhibition,inhib,target,distractor,L,lamp_inhib,Y,7/24/2015,10:21:00,0.635,1
10369,26,1,1,66,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,10:21:00,0.609,1
10370,26,1,1,67,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,10:21:00,0.52,1
10371,26,1,1,68,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,10:21:00,0.672,1
10372,26,1,1,70,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,10:21:00,0.672,1
10373,26,1,1,71,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,10:21:00,0.546,1
10374,26,1,1,69,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,10:21:00,1.197,1
10375,26,1,1,72,bird_inhib,bird_pos,bird_inhib,inhibition,inhib,distractor,target,R,bird_inhib,Y,7/24/2015,10:21:00,0.647,1
10376,26,1,1,74,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,10:21:00,0.579,1
10377,26,1,1,73,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,10:21:00,0.772,1
10378,26,1,1,75,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,10:21:00,0.397,1
10379,26,1,1,76,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,10:21:00,0.458,1
10380,26,1,1,77,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,10:21:00,0.459,1
10381,26,1,1,78,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,10:21:00,0.596,1
10382,26,1,1,79,cup_inhib,cup_inhib,cup_pos,inhibition,inhib,target,distractor,L,cup_inhib,Y,7/24/2015,10:21:00,0.672,1
10383,26,1,1,80,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,10:21:00,0.696,1
10384,26,1,1,81,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,10:21:00,0.546,1
10385,26,1,1,82,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,10:21:00,0.371,1
10386,26,1,1,83,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,10:21:00,0.384,1
10387,26,1,1,84,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,10:21:00,0.559,1
10388,26,1,1,85,cookie_inhib,cookie_pos,cookie_inhib,inhibition,inhib,distractor,target,R,cookie_inhib,Y,7/24/2015,10:21:00,0.933,1
