"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","age","agegroup","gender","english"
"6837","111815_2",2,6,64,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","11/18/2015","13:58",1385,4.99,4,"M",100
"6838","111815_2",2,6,32,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y","11/18/2015","13:58",1130,4.99,4,"M",100
"6839","111815_2",2,6,68,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","11/18/2015","13:58",660,4.99,4,"M",100
"6840","111815_2",2,6,23,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","11/18/2015","13:58",785,4.99,4,"M",100
"6841","111815_2",2,6,66,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","11/18/2015","13:58",1211,4.99,4,"M",100
"6842","111815_2",2,6,30,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","11/18/2015","13:58",2509,4.99,4,"M",100
"6843","111815_2",2,6,56,"car_neg","car_pos","car_neg","negation","negative","distractor","target","R","car_neg","Y","11/18/2015","13:58",1443,4.99,4,"M",100
"6844","111815_2",2,6,54,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","11/18/2015","13:58",1257,4.99,4,"M",100
"6845","111815_2",2,6,31,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y","11/18/2015","13:58",1491,4.99,4,"M",100
"6846","111815_2",2,6,22,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","R","cat_neg","Y","11/18/2015","13:58",1812,4.99,4,"M",100
"6847","111815_4",2,1,23,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","11/18/2015","14:13",930,6.1,6,"M",95
"6848","111815_4",2,1,24,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","11/18/2015","14:13",1186,6.1,6,"M",95
"6849","111815_4",2,1,22,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","11/18/2015","14:13",995,6.1,6,"M",95
"6850","111815_4",2,1,63,"dog_inhib","dog_pos","dog_inhib","inhibition","inhib","distractor","target","R","dog_inhib","Y","11/18/2015","14:13",1603,6.1,6,"M",95
"6851","111815_4",2,1,3,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","R","cup_implic","Y","11/18/2015","14:13",1293,6.1,6,"M",95
"6852","111815_4",2,1,64,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","11/18/2015","14:13",1457,6.1,6,"M",95
"6853","111815_4",2,1,21,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","11/18/2015","14:13",2019,6.1,6,"M",95
"6854","111815_4",2,1,62,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","11/18/2015","14:13",759,6.1,6,"M",95
"6855","111815_4",2,1,2,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","R","bicycle_implic","Y","11/18/2015","14:13",1591,6.1,6,"M",95
"6856","111815_4",2,1,60,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","11/18/2015","14:13",1326,6.1,6,"M",95
"6857","111815_4",2,1,20,"lamp_inhib","lamp_inhib","lamp_pos","inhibition","inhib","target","distractor","L","lamp_inhib","Y","11/18/2015","14:13",1495,6.1,6,"M",95
"6858","111815_4",2,1,61,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","11/18/2015","14:13",1527,6.1,6,"M",95
"6859","111815_4",2,1,1,"cat_control","cat_foil","cat_control","implicature","unambiguous","distractor","target","R","cat_control","Y","11/18/2015","14:13",3090,6.1,6,"M",95
"6860","111815_4",2,1,18,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","11/18/2015","14:13",1003,6.1,6,"M",95
"6861","111815_4",2,1,4,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","R","teddybear_implic","Y","11/18/2015","14:13",2113,6.1,6,"M",95
"6862","111815_4",2,1,25,"lamp_neg","lamp_neg","lamp_pos","negation","negative","target","distractor","L","lamp_neg","Y","11/18/2015","14:13",982.999999999997,6.1,6,"M",95
"6863","111815_4",2,1,5,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","R","bird_implic","Y","11/18/2015","14:13",1229,6.1,6,"M",95
"6864","111815_4",2,1,59,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","11/18/2015","14:13",1124,6.1,6,"M",95
"6865","111815_4",2,1,38,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","L","banana_neg","N","11/18/2015","14:13",1237,6.1,6,"M",95
"6866","111815_4",2,1,19,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","11/18/2015","14:13",1082,6.1,6,"M",95
"6867","111815_4",2,1,58,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","11/18/2015","14:13",308,6.1,6,"M",95
"6868","111815_4",2,1,16,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","R","dog_neg","N","11/18/2015","14:13",1944,6.1,6,"M",95
"6869","111815_4",2,1,15,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","L","banana_neg","N","11/18/2015","14:13",940,6.1,6,"M",95
"6870","111815_4",2,1,41,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","R","lamp_implic","Y","11/18/2015","14:13",1714,6.1,6,"M",95
"6871","111815_4",2,1,39,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y","11/18/2015","14:13",1913,6.1,6,"M",95
"6872","111815_4",2,1,42,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y","11/18/2015","14:13",934,6.1,6,"M",95
"6873","111815_4",2,1,57,"teddybear_inhib","teddybear_inhib","teddybear_pos","inhibition","inhib","target","distractor","R","teddybear_pos","N","11/18/2015","14:13",912,6.1,6,"M",95
"6874","111815_4",2,1,27,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y","11/18/2015","14:13",1026,6.1,6,"M",95
"6875","111815_4",2,1,7,"dog_implic","dog_control","dog_implic","implicature","implicature","distractor","target","R","dog_implic","Y","11/18/2015","14:13",1559,6.1,6,"M",95
"6876","111815_4",2,1,27,"cookie_inhib","cookie_pos","cookie_inhib","inhibition","inhib","distractor","target","L","cookie_pos","N","11/18/2015","14:13",803,6.1,6,"M",95
"6877","111815_4",2,1,6,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","R","apple_implic","Y","11/18/2015","14:13",2449,6.1,6,"M",95
"6878","111815_4",2,1,36,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y","11/18/2015","14:13",2461,6.1,6,"M",95
"6879","111815_4",2,1,17,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y","11/18/2015","14:13",2111,6.1,6,"M",95
"6880","111815_4",2,1,32,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","L","flower_control","N","11/18/2015","14:13",2243,6.1,6,"M",95
"6881","111815_4",2,1,30,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","L","bicycle_implic","Y","11/18/2015","14:13",1079,6.1,6,"M",95
"6882","111815_4",2,1,15,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","11/18/2015","14:13",1260,6.1,6,"M",95
"6883","111815_4",2,1,35,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y","11/18/2015","14:13",992,6.1,6,"M",95
"6884","111815_4",2,1,37,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","L","teddybear_control","N","11/18/2015","14:13",1465,6.1,6,"M",95
"6885","111815_4",2,1,18,"bicycle_pos","bicycle_pos","bicycle_neg","negation","positive","target","distractor","L","bicycle_pos","Y","11/18/2015","14:13",1609,6.1,6,"M",95
"6886","111815_4",2,1,34,"cat_pos","cat_neg","cat_pos","negation","positive","distractor","target","R","cat_pos","Y","11/18/2015","14:13",1473,6.1,6,"M",95
"6887","111815_4",2,1,44,"cat_control","cat_foil","cat_control","implicature","unambiguous","distractor","target","R","cat_control","Y","11/18/2015","14:13",2778,6.1,6,"M",95
"6888","111815_4",2,1,2,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","11/18/2015","14:13",1263,6.1,6,"M",95
"6889","111815_4",2,1,25,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","11/18/2015","14:13",909,6.1,6,"M",95
"6890","111815_4",2,1,43,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","L","cookie_foil","N","11/18/2015","14:13",1594,6.1,6,"M",95
"6891","111815_4",2,1,29,"cup_neg","cup_pos","cup_neg","negation","negative","distractor","target","R","cup_neg","Y","11/18/2015","14:13",1003,6.1,6,"M",95
"6892","111815_4",2,1,17,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","11/18/2015","14:13",922,6.1,6,"M",95
"6893","111815_4",2,1,13,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","L","apple_neg","Y","11/18/2015","14:13",1725,6.1,6,"M",95
"6894","111815_4",2,1,31,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","R","cookie_neg","Y","11/18/2015","14:13",1277,6.1,6,"M",95
"6895","111815_4",2,1,29,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y","11/18/2015","14:13",1598,6.1,6,"M",95
"6896","111815_4",2,1,32,"teddybear_neg","teddybear_neg","teddybear_pos","negation","negative","target","distractor","L","teddybear_neg","Y","11/18/2015","14:13",1011,6.1,6,"M",95
"6897","111815_4",2,1,36,"car_neg","car_pos","car_neg","negation","negative","distractor","target","R","car_neg","Y","11/18/2015","14:13",1179,6.1,6,"M",95
"6898","111815_4",2,1,37,"car_pos","car_pos","car_neg","negation","positive","target","distractor","R","car_neg","N","11/18/2015","14:13",1067,6.1,6,"M",95
"6899","111815_4",2,1,19,"cup_neg","cup_neg","cup_pos","negation","negative","target","distractor","R","cup_pos","N","11/18/2015","14:13",755.000000000001,6.1,6,"M",95
"6900","111815_4",2,1,20,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","R","lamp_pos","Y","11/18/2015","14:13",2570,6.1,6,"M",95
"6901","111815_4",2,1,21,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y","11/18/2015","14:13",1037,6.1,6,"M",95
"6902","111815_4",2,1,22,"cat_pos","cat_pos","cat_neg","negation","positive","target","distractor","L","cat_pos","Y","11/18/2015","14:13",1290,6.1,6,"M",95
"6903","111815_4",2,1,60,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","R","dog_neg","N","11/18/2015","14:13",975,6.1,6,"M",95
"6904","111815_4",2,1,26,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","11/18/2015","14:13",779,6.1,6,"M",95
"6905","111815_4",2,1,31,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","11/18/2015","14:13",1584,6.1,6,"M",95
"6906","111815_4",2,1,30,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y","11/18/2015","14:13",1328,6.1,6,"M",95
"6907","111815_4",2,1,54,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","11/18/2015","14:13",753,6.1,6,"M",95
"6908","111815_4",2,1,29,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","11/18/2015","14:13",2115,6.1,6,"M",95
"6909","111815_4",2,1,65,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","11/18/2015","14:13",1121,6.1,6,"M",95
"6910","111815_4",2,1,33,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y","11/18/2015","14:13",2464,6.1,6,"M",95
"6911","111815_4",2,1,34,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y","11/18/2015","14:13",1946,6.1,6,"M",95
"6912","111815_4",2,1,38,"cup_control","cup_control","cup_foil","implicature","unambiguous","target","distractor","L","cup_control","Y","11/18/2015","14:13",1178,6.1,6,"M",95
"6913","111815_4",2,1,40,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y","11/18/2015","14:13",1958,6.1,6,"M",95
"6914","111815_4",2,1,1,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","11/18/2015","14:13",1489,6.1,6,"M",95
"6915","111815_4",2,1,44,"lamp_neg","lamp_neg","lamp_pos","negation","negative","target","distractor","R","lamp_pos","N","11/18/2015","14:13",1162,6.1,6,"M",95
"6916","111815_4",2,1,28,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y","11/18/2015","14:13",1303,6.1,6,"M",95
"6917","111815_4",2,1,14,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","11/18/2015","14:13",2650,6.1,6,"M",95
"6918","111815_4",2,1,59,"cat_pos","cat_pos","cat_neg","negation","positive","target","distractor","L","cat_pos","Y","11/18/2015","14:13",1311,6.1,6,"M",95
"6919","111815_4",2,1,14,"cookie_pos","cookie_neg","cookie_pos","negation","positive","distractor","target","R","cookie_pos","Y","11/18/2015","14:13",1409,6.1,6,"M",95
"6920","111815_4",2,1,28,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","R","flower_inhib","N","11/18/2015","14:13",166,6.1,6,"M",95
"6921","111815_4",2,1,12,"cup_pos","cup_pos","cup_neg","negation","positive","target","distractor","L","cup_pos","Y","11/18/2015","14:13",1183,6.1,6,"M",95
"6922","111815_4",2,1,11,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y","11/18/2015","14:13",1363,6.1,6,"M",95
"6923","111815_4",2,1,33,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","L","bird_neg","Y","11/18/2015","14:13",917,6.1,6,"M",95
"6924","111815_4",2,1,32,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","11/18/2015","14:13",1079,6.1,6,"M",95
"6925","111815_4",2,1,33,"flower_inhib","flower_pos","flower_inhib","inhibition","inhib","distractor","target","R","flower_inhib","Y","11/18/2015","14:13",1447,6.1,6,"M",95
"6926","111815_4",2,1,39,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y","11/18/2015","14:13",1929,6.1,6,"M",95
"6927","111815_4",2,1,40,"banana_implic","banana_implic","banana_control","implicature","implicature","target","distractor","L","banana_implic","Y","11/18/2015","14:13",1357,6.1,6,"M",95
"6928","111815_4",2,1,42,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","R","bird_neg","Y","11/18/2015","14:13",1451,6.1,6,"M",95
"6929","111815_4",2,1,26,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y","11/18/2015","14:13",1620,6.1,6,"M",95
"6930","111815_4",2,1,45,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","L","cat_pos","N","11/18/2015","14:13",1177,6.1,6,"M",95
"6931","111815_4",2,1,10,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","R","flower_control","Y","11/18/2015","14:13",2754,6.1,6,"M",95
"6932","111815_4",2,1,9,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","L","banana_foil","N","11/18/2015","14:13",1213,6.1,6,"M",95
"6933","111815_4",2,1,56,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","11/18/2015","14:13",845,6.1,6,"M",95
"6934","111815_4",2,1,55,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","11/18/2015","14:13",856,6.1,6,"M",95
"6935","111815_4",2,1,3,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","11/18/2015","14:13",1048,6.1,6,"M",95
